Time Profile - 2024-10-11 15:12:02.933951
Cube Size, Time (s)
101, 0.6197605133056641
201, 4.671926975250244
301, 16.971072912216187
401, 48.317081928253174
501, 89.41358160972595
601, 153.5215711593628
