Time Profile - 2024-10-02 18:35:47.321995
Cube Size, Time (s)
101, 0.19115972518920898
201, 1.800095558166504
301, 6.739165544509888
401, 16.912675380706787
501, 33.10760140419006
601, 57.16785264015198
701, 91.2193808555603
801, 136.90627932548523
901, 194.10230255126953
