Time Profile - 2024-10-02 18:12:19.882724
Cube Size, Time (s)
101, 0.5223195552825928
201, 3.2406656742095947
301, 10.38318943977356
401, 23.55162000656128
501, 45.034241676330566
601, 75.72664666175842
701, 118.46627640724182
801, 176.27013492584229
901, 247.70301508903503
