Time Profile - 2024-10-03 19:19:24.129272
Cube Size, Time (s)
101, 0.5881397724151611
201, 4.916584730148315
301, 20.493417978286743
401, 68.4871654510498
501, 211.40083241462708
601, 539.6451640129089
