Time Profile - 2024-10-03 19:02:00.417687
Cube Size, Time (s)
101, 0.5592329502105713
201, 4.514679193496704
301, 17.142426252365112
401, 54.14856481552124
501, 123.6581449508667
601, 215.5690052509308
