Time Profile - 2024-10-07 15:18:04.930129
Cube Size, Time (s)
101, 0.494462251663208
201, 1.3867466449737549
301, 0.6850020885467529
401, 0.6753356456756592
501, 0.3893277645111084
601, 0.508411169052124
