Time Profile - 2024-10-07 14:46:39.827362
Cube Size, Time (s)
101, 0.4881868362426758
201, 4.330719232559204
301, 17.116135358810425
401, 40.82565140724182
501, 79.36559391021729
601, 134.02372288703918
