Cube Size, Time (s)
101, 0.5009675025939941
201, 4.967478275299072
301, 17.16490387916565
401, 40.41556429862976
501, 78.26776695251465
601, 131.94282913208008
701, 206.91937589645386
801, 307.0259027481079
901, 436.53925228118896
