Time Profile - 2024-10-07 11:58:33.567123
Cube Size, Time (s)
101, 1.0919480323791504
201, 1.856827974319458
301, 0.8735740184783936
401, 0.25893521308898926
501, 0.19657015800476074
601, 0.18542242050170898
701, 0.1805722713470459
801, 0.37383532524108887
901, 0.6203248500823975
