Time Profile - 2024-10-07 15:44:42.621647
Cube Size, Time (s)
101, 0.2145709991455078
201, 1.5193798542022705
301, 5.153842210769653
401, 4.0420496463775635
501, 0.5125210285186768
601, 0.02991795539855957
701, 0.03174853324890137
801, 0.03192329406738281
901, 0.6737899780273438
