Time Profile - 2024-10-07 14:56:45.180349
Cube Size, Time (s)
101, 0.5122218132019043
201, 3.583291530609131
301, 14.430346965789795
401, 37.09577775001526
501, 73.13364958763123
601, 127.43640208244324
