Time Profile - 2024-10-11 11:39:24.840690
Cube Size, Time (s)
101, 0.580230712890625
201, 4.566851854324341
301, 15.782095193862915
401, 43.99630331993103
501, 87.6924614906311
601, 155.81518697738647
