Time Profile - 2024-10-06 18:28:47.074262
Cube Size, Time (s)
101, 0.31491541862487793
201, 1.8238508701324463
301, 5.878525972366333
401, 13.766938209533691
501, 26.73254680633545
601, 46.055720806121826
