Time Profile - 2024-10-07 14:40:07.687777
Cube Size, Time (s)
101, 0.5055391788482666
201, 4.393721342086792
301, 17.3305242061615
401, 41.747249126434326
501, 79.35222458839417
601, 137.0653591156006
