Time Profile - 2024-10-02 18:25:16.224895
Cube Size, Time (s)
101, 0.17766404151916504
201, 1.6730401515960693
301, 6.620580434799194
401, 16.799440622329712
501, 32.659677267074585
601, 56.38974928855896
701, 89.26075339317322
801, 134.14230632781982
901, 190.2131187915802
