Cube Size, Time (s)
101, 0.6050755977630615
201, 4.625417709350586
301, 15.835265398025513
401, 35.21723556518555
501, 65.60789895057678
601, 112.8304295539856
701, 177.57346868515015
801, 267.1271870136261
901, 373.98673248291016
